"DAY_OF_WEEK","CARRIER","ORIGIN_AIRPORT_ID","DEST_AIRPORT_ID","DEP_TIME","WEATHER_DELAY",
7,"OH",10792,10397,"1105",,
7,"OH",10397,10792,"1005",20.00,
7,"OH",10792,11193,"1320",44.00,
7,"OH",11193,10792,"1104",,
7,"OH",10792,10397,"1255",0.00,
7,"OH",10397,10792,"1140",15.00,
7,"OH",10792,10397,"1410",15.00,
7,"OH",10397,10792,"1315",0.00,
7,"OH",10792,10397,"1635",46.00,
7,"OH",11193,10792,"1545",,
7,"OH",10792,10397,"1720",,
7,"OH",10792,11193,"1815",,
7,"OH",10397,10792,"1750",35.00,
7,"OH",10792,10397,"2045",0.00,
7,"OH",10397,12478,"2330",105.00,
7,"OH",10397,10792,"2140",,
7,"OH",15070,11193,"0542",,
7,"OH",11193,15070,"1045",,
7,"OH",15070,11193,"1252",,
7,"OH",15070,11193,"1750",,
7,"OH",11193,15070,"1544",,
7,"OH",11193,15070,"1950",,
7,"OH",10599,12953,"0810",,
7,"OH",12953,10599,"0850",,
7,"OH",10599,12953,"1105",,
7,"OH",12953,10599,"1220",,
7,"OH",10599,12953,"1705",,
7,"OH",12953,13296,"2100",,
7,"OH",10868,12953,"0655",,
7,"OH",12953,10868,"0945",,
7,"OH",10868,12953,"1530",,
7,"OH",10868,12953,"1918",,
7,"OH",12953,10868,"1620",,
7,"OH",12953,10868,"2145",,
7,"OH",15096,11193,"0608",0.00,
7,"OH",15096,11193,"0915",,
7,"OH",11193,15096,"0721",,
7,"OH",10397,15096,"0819",19.00,
7,"OH",15096,10397,"1057",12.00,
7,"OH",11193,15096,"1050",,
7,"OH",15096,11193,"1250",,
7,"OH",11193,15096,"1920",,
7,"OH",10397,14576,"1645",39.00,
7,"OH",14576,10397,"1948",65.00,
7,"OH",11433,12478,"1500",,
7,"OH",12478,11433,"",,
7,"OH",10994,12953,"1345",,
7,"OH",14122,12478,"1445",,
7,"OH",12478,14122,"1728",0.00,
7,"OH",14524,12953,"0640",,
7,"OH",14524,12953,"1039",,
7,"OH",12953,14524,"0853",,
7,"OH",12953,14524,"1255",,
7,"OH",12953,14524,"1815",,
7,"OH",14524,12953,"1540",,
7,"OH",13296,12953,"0610",,
7,"OH",12953,13296,"1240",,
7,"OH",13296,12953,"1425",,
7,"OH",12953,13296,"1645",,
7,"OH",13296,12953,"1840",,
7,"OH",14576,10397,"0600",0.00,
7,"OH",14576,11193,"0615",0.00,
7,"OH",14576,10397,"0647",0.00,
7,"OH",10397,14576,"0940",56.00,
7,"OH",14576,10397,"1200",55.00,
7,"OH",10397,10792,"1550",,
7,"OH",10397,14576,"1100",0.00,
7,"OH",14576,11193,"1415",35.00,
7,"OH",11193,14576,"1149",,
7,"OH",14576,10397,"1435",35.00,
7,"OH",10397,14576,"1433",15.00,
7,"OH",14576,11193,"1650",,
7,"OH",11193,14576,"1530",,
7,"OH",14576,10397,"1832",62.00,
7,"OH",11193,14576,"1958",,
7,"OH",10397,14576,"2036",0.00,
7,"OH",10397,14576,"2150",,
7,"OH",10994,12953,"0555",,
7,"OH",10994,12953,"1227",0.00,
7,"OH",12953,10994,"0831",,
7,"OH",12953,10994,"1015",,
7,"OH",12953,10994,"1433",0.00,
7,"OH",10994,12953,"1701",,
7,"OH",12953,10994,"1755",,
7,"OH",11193,15096,"1610",,
7,"OH",10693,12953,"0620",,
7,"OH",12953,10693,"1045",,
7,"OH",10693,12478,"1316",,
7,"OH",10693,12953,"1410",,
7,"OH",12478,10693,"1745",,
7,"OH",12953,10693,"1945",,
7,"OH",12451,12953,"0630",,
7,"OH",12451,12953,"0838",,
7,"OH",12478,12451,"0641",,
7,"OH",12953,12451,"0933",,
7,"OH",12953,12451,"1100",,
7,"OH",12451,12478,"1540",0.00,
7,"OH",12451,12953,"1635",,
7,"OH",12953,12451,"1510",,
7,"OH",12451,12953,"1855",,
7,"OH",12451,12478,"",,
7,"OH",12478,12451,"1825",0.00,
7,"OH",12953,12451,"1946",,
7,"OH",10397,10792,"1923",22.00,
7,"OH",13930,12478,"",,
7,"OH",12478,13930,"1803",,
7,"OH",14492,12953,"0635",,
7,"OH",14492,12953,"0820",,
7,"OH",14492,12953,"1035",,
7,"OH",12953,14492,"0915",,
7,"OH",12953,14492,"1530",,
7,"OH",14492,12953,"1737",,
7,"OH",12953,14492,"1750",,
7,"OH",12953,15412,"2135",,
7,"OH",14321,12953,"0550",,
7,"OH",12953,14321,"0755",,
7,"OH",12953,11995,"1440",,
7,"OH",14321,12953,"1231",,
7,"OH",12953,14321,"1135",,
7,"OH",12953,14685,"2140",,
7,"OH",14321,12953,"1940",,
7,"OH",12953,14321,"2145",,
7,"OH",11995,12953,"0730",,
7,"OH",11995,12953,"",,
7,"OH",12953,11995,"0900",,
7,"OH",12953,11995,"1820",,
7,"OH",14685,12953,"0610",,
7,"OH",12953,14685,"0810",,
7,"OH",14685,12953,"1155",,
7,"OH",12953,14685,"1455",,
7,"OH",14685,12953,"1900",,
7,"OH",12953,13577,"0759",,
7,"OH",13577,12953,"1020",,
7,"OH",12953,13577,"1255",,
7,"OH",13577,12953,"1520",,
7,"OH",15016,12478,"1315",,
7,"OH",12478,15016,"1720",,
7,"OH",10577,11193,"0600",,
7,"OH",10577,11193,"1305",,
7,"OH",11193,10577,"1109",,
7,"OH",10577,11193,"1720",,
7,"OH",11193,10577,"1530",,
7,"OH",11193,10577,"",,
7,"OH",11193,10792,"2254",,
7,"OH",12953,14492,"2040",0.00,
7,"OH",12197,11193,"0550",,
7,"OH",12197,10397,"0559",,
7,"OH",10397,12197,"0740",,
7,"OH",12197,10397,"1020",0.00,
7,"OH",11193,12197,"0918",,
7,"OH",12197,11193,"1140",,
7,"OH",10397,12197,"1140",,
7,"OH",12197,10397,"1440",10.00,
7,"OH",11193,12197,"1435",,
7,"OH",12197,11193,"1645",,
7,"OH",10397,12197,"1825",,
7,"OH",11193,12197,"",,
7,"OH",12478,10397,"0600",,
7,"OH",12478,10397,"0738",,
7,"OH",10397,12478,"2010",0.00,
7,"OH",12391,11193,"0600",,
7,"OH",12391,10397,"0645",0.00,
7,"OH",10397,12391,"1020",40.00,
7,"OH",12391,10397,"1315",45.00,
7,"OH",11193,12391,"1055",,
7,"OH",12391,11193,"1315",,
7,"OH",12391,11193,"1726",,
7,"OH",11193,12391,"1502",,
7,"OH",10397,12391,"1620",0.00,
7,"OH",12391,10397,"1940",75.00,
7,"OH",11193,12391,"2027",0.00,
7,"OH",10397,12391,"2140",,
7,"OH",12945,12953,"0740",,
7,"OH",12953,12945,"2055",,
7,"OH",15412,12953,"0555",,
7,"OH",10821,12478,"1535",35.00,
7,"OH",12478,10821,"1803",0.00,
7,"OH",10397,14576,"0941",,
7,"OH",14576,10397,"1225",5.00,
7,"OH",12953,10599,"2030",,
7,"OH",11995,12953,"1810",,
7,"OH",11193,12953,"1621",,
7,"OH",12953,11193,"1855",,
7,"OH",11193,12953,"1805",,
7,"OH",12953,11193,"2002",,
7,"OH",13931,12478,"1515",,
7,"OH",12478,13931,"1815",,
7,"OH",15096,11193,"1810",,
7,"OH",10792,11193,"0729",0.00,
7,"OH",10792,10397,"0630",,
7,"OH",10792,10397,"0800",,
7,"OH",10397,10792,"0809",0.00,
7,"OH",10792,11193,"1055",,
7,"OH",11193,10792,"0925",,
7,"OH",10792,10397,"1110",,
7,"OH",10397,10792,"0954",0.00,
7,"OH",10792,11193,"1227",,
7,"OH",11193,10792,"1108",,
7,"OH",10792,10397,"1255",,
7,"OH",10397,10792,"1125",,
7,"OH",10792,10397,"1355",,
7,"OH",10397,10792,"1300",,
7,"OH",10792,10397,"1535",,
7,"OH",11193,10792,"1540",,
7,"OH",10792,10397,"",,
7,"OH",10792,11193,"1810",,
7,"OH",10397,10792,"1715",,
7,"OH",10792,10397,"1950",,
7,"OH",10397,12478,"2145",,
7,"OH",10397,10792,"2130",,
7,"OH",15070,11193,"0536",,
7,"OH",11193,15070,"1043",,
7,"OH",15070,11193,"1242",,
7,"OH",11193,15070,"1540",,
7,"OH",15070,11193,"1740",,
7,"OH",11193,15070,"1950",,
7,"OH",10599,12953,"0810",,
7,"OH",12953,10599,"0835",,
7,"OH",10599,12953,"1105",,
7,"OH",12953,10599,"1220",,
7,"OH",10599,12953,"1705",,
7,"OH",12953,13296,"2100",,
7,"OH",10868,12953,"0700",,
7,"OH",12953,10868,"0945",,
7,"OH",10868,12953,"1540",,
7,"OH",10868,12953,"1915",,
7,"OH",12953,10868,"1620",,
7,"OH",12953,10868,"2145",,
7,"OH",15096,11193,"0556",0.00,
7,"OH",15096,11193,"0912",,
7,"OH",11193,15096,"0724",,
7,"OH",10397,15096,"0813",0.00,
7,"OH",15096,10397,"1050",,
7,"OH",15096,11193,"1250",,
7,"OH",11193,15096,"1054",,
7,"OH",11193,15096,"1919",,
7,"OH",10397,14576,"1550",,
7,"OH",14576,10397,"1840",,
7,"OH",11433,12478,"1455",,
7,"OH",12478,11433,"1740",,
7,"OH",10994,12953,"1335",,
7,"OH",14122,12478,"1445",,
7,"OH",12478,14122,"1700",,
7,"OH",14524,12953,"0650",,
7,"OH",12953,14524,"0844",,
7,"OH",14524,12953,"1045",,
7,"OH",12953,14524,"1255",,
7,"OH",12953,14524,"1805",,
7,"OH",14524,12953,"1540",,
7,"OH",13296,12953,"0617",,
7,"OH",12953,13296,"1245",,
7,"OH",13296,12953,"1435",,
7,"OH",12953,13296,"1640",,
7,"OH",13296,12953,"1835",,
7,"OH",14576,10397,"0528",,
7,"OH",14576,11193,"0559",,
7,"OH",14576,10397,"0705",,
7,"OH",10397,14576,"0815",,
7,"OH",14576,10397,"1055",,
7,"OH",10397,10792,"1540",,
7,"OH",10397,14576,"1100",,
7,"OH",14576,11193,"1338",,
7,"OH",11193,14576,"1149",,
7,"OH",14576,10397,"1358",,
7,"OH",10397,14576,"1355",,
7,"OH",14576,11193,"1630",,
7,"OH",11193,14576,"1530",,
7,"OH",14576,10397,"1730",,
7,"OH",11193,14576,"2005",,
7,"OH",10397,14576,"2020",,
7,"OH",10397,14576,"2150",,
7,"OH",10994,12953,"0550",,
7,"OH",10994,12953,"1030",,
7,"OH",12953,10994,"0825",,
7,"OH",12953,10994,"1010",,
7,"OH",12953,10994,"1330",,
7,"OH",10994,12953,"1705",,
7,"OH",12953,10994,"1755",,
7,"OH",11193,15096,"1617",,
7,"OH",10693,12953,"",,
7,"OH",12953,10693,"",,
7,"OH",10693,12478,"1310",,
7,"OH",10693,12953,"1410",,
7,"OH",12478,10693,"1735",,
7,"OH",12953,10693,"1943",,
7,"OH",12451,12953,"0630",,
7,"OH",12451,12953,"0836",,
7,"OH",12478,12451,"0635",,
7,"OH",12953,12451,"0935",,
7,"OH",12953,12451,"1100",,
7,"OH",12451,12478,"1440",,
7,"OH",12451,12953,"1635",,
7,"OH",12953,12451,"1510",,
7,"OH",12451,12953,"1855",,
7,"OH",12451,12478,"2100",,
7,"OH",12478,12451,"1735",,
7,"OH",12953,12451,"1955",,
7,"OH",10397,10792,"1900",,
7,"OH",13930,12478,"1320",,
7,"OH",12478,13930,"1755",0.00,
7,"OH",14492,12953,"0640",,
7,"OH",14492,12953,"0820",,
7,"OH",14492,12953,"1030",,
7,"OH",12953,14492,"0903",,
7,"OH",12953,14492,"1521",,
7,"OH",14492,12953,"1730",,
7,"OH",12953,14492,"1750",,
7,"OH",12953,15412,"2135",,
7,"OH",14321,12953,"0553",,
7,"OH",12953,14321,"0755",,
7,"OH",14321,12953,"1235",0.00,
7,"OH",12953,11995,"1448",8.00,
7,"OH",12953,14321,"1140",,
7,"OH",12953,14685,"2140",,
7,"OH",14321,12953,"1940",,
7,"OH",12953,14321,"2145",,
7,"OH",11995,12953,"0730",,
7,"OH",11995,12953,"1300",,
7,"OH",12953,11995,"0910",,
7,"OH",12953,11995,"1820",,
7,"OH",14685,12953,"0555",,
7,"OH",12953,14685,"0757",,
7,"OH",14685,12953,"1317",0.00,
7,"OH",14685,12953,"1900",,
7,"OH",12953,14685,"1550",0.00,
7,"OH",12953,13577,"0752",,
7,"OH",13577,12953,"1010",,
7,"OH",12953,13577,"1255",,
7,"OH",13577,12953,"1510",,
7,"OH",15016,12478,"1300",,
7,"OH",12478,15016,"1722",,
7,"OH",10577,11193,"0552",,
7,"OH",10577,11193,"1303",,
7,"OH",11193,10577,"1109",,
7,"OH",10577,11193,"1710",,
7,"OH",11193,10577,"1528",,
7,"OH",11193,10577,"2330",,
7,"OH",11193,10792,"2255",,
7,"OH",12953,14492,"2040",,
7,"OH",12197,11193,"0550",,
7,"OH",12197,10397,"0558",,
7,"OH",10397,12197,"0740",,
7,"OH",12197,10397,"1030",,
7,"OH",11193,12197,"0919",,
7,"OH",12197,11193,"1142",,
7,"OH",10397,12197,"1135",,
7,"OH",12197,10397,"1427",,
7,"OH",12197,11193,"1655",,
7,"OH",11193,12197,"1450",,
7,"OH",10397,12197,"1755",,
7,"OH",11193,12197,"2050",0.00,
7,"OH",12478,10397,"0600",,
7,"OH",12478,10397,"0737",,
7,"OH",10397,12478,"1900",,
7,"OH",12391,11193,"0700",0.00,
7,"OH",12391,10397,"0630",,
7,"OH",10397,12391,"0940",,
7,"OH",12391,10397,"1225",,
7,"OH",12391,11193,"1315",,
7,"OH",11193,12391,"1102",,
7,"OH",12391,11193,"1730",,
7,"OH",11193,12391,"1458",,
7,"OH",10397,12391,"1530",,
7,"OH",12391,10397,"1815",,
7,"OH",11193,12391,"2003",,
7,"OH",10397,12391,"2230",0.00,
7,"OH",12945,12953,"0740",,
7,"OH",12953,12945,"2045",,
7,"OH",15412,12953,"0600",,
7,"OH",10821,12478,"1455",,
7,"OH",12478,10821,"1730",,
7,"OH",10397,14576,"0941",0.00,
7,"OH",14576,10397,"1225",5.00,
7,"OH",12953,10599,"2028",,
7,"OH",11995,12953,"1818",,
7,"OH",11193,12953,"1623",0.00,
7,"OH",12953,11193,"1855",,
7,"OH",11193,12953,"1748",,
7,"OH",12953,11193,"2000",,
7,"OH",13931,12478,"1525",,
7,"OH",12478,13931,"1818",,
7,"OH",15096,11193,"1800",,
7,"OH",10792,11193,"0540",,
7,"OH",10792,10397,"0630",,
7,"OH",10792,10397,"0755",,
7,"OH",10397,10792,"0800",,
7,"OH",10792,11193,"1026",,
7,"OH",11193,10792,"0925",,
7,"OH",10792,10397,"1115",,
7,"OH",10397,10792,"1001",0.00,
7,"OH",10792,11193,"1230",,
7,"OH",11193,10792,"1159",0.00,
7,"OH",10792,10397,"1337",0.00,
7,"OH",10397,10792,"1125",,
7,"OH",10792,10397,"1355",0.00,
7,"OH",10397,10792,"1305",,
7,"OH",10792,10397,"1535",,
7,"OH",11193,10792,"1540",,
7,"OH",10792,10397,"1724",,
7,"OH",10792,11193,"1811",,
7,"OH",10397,10792,"1715",,
7,"OH",10792,10397,"1947",,
7,"OH",10397,12478,"2145",0.00,
7,"OH",10397,10792,"2130",,
7,"OH",15070,11193,"0536",,
7,"OH",11193,15070,"1043",,
7,"OH",15070,11193,"1241",,
7,"OH",11193,15070,"1540",,
7,"OH",15070,11193,"1745",,
7,"OH",11193,15070,"1949",,
7,"OH",10599,12953,"0815",,
7,"OH",12953,10599,"0835",,
7,"OH",10599,12953,"1055",,
7,"OH",12953,10599,"1220",,
7,"OH",10599,12953,"1658",0.00,
7,"OH",12953,13296,"2140",0.00,
7,"OH",10868,12953,"0705",,
7,"OH",12953,10868,"0940",,
7,"OH",10868,12953,"1535",,
7,"OH",10868,12953,"1915",,
7,"OH",12953,10868,"1625",,
7,"OH",12953,10868,"2145",,
7,"OH",15096,11193,"0615",0.00,
7,"OH",11193,15096,"0711",,
7,"OH",15096,11193,"0910",,
7,"OH",10397,15096,"0800",,
7,"OH",15096,10397,"1040",,
7,"OH",11193,15096,"1114",,
7,"OH",15096,11193,"1325",0.00,
7,"OH",11193,15096,"1923",,
7,"OH",10397,14576,"1550",,
7,"OH",14576,10397,"1833",,
7,"OH",11433,12478,"1458",,
7,"OH",12478,11433,"1740",,
7,"OH",10994,12953,"1340",,
7,"OH",14122,12478,"1447",,
7,"OH",12478,14122,"1705",,
7,"OH",14524,12953,"0650",,
7,"OH",12953,14524,"0840",,
7,"OH",14524,12953,"1040",,
7,"OH",12953,14524,"1255",,
7,"OH",12953,14524,"1815",,
7,"OH",14524,12953,"1540",,
7,"OH",13296,12953,"0605",,
7,"OH",12953,13296,"1245",,
7,"OH",13296,12953,"1433",,
7,"OH",12953,13296,"1645",,
7,"OH",13296,12953,"1835",,
7,"OH",14576,10397,"0530",,
7,"OH",14576,11193,"0600",,
7,"OH",14576,10397,"0705",,
7,"OH",10397,14576,"0815",,
7,"OH",14576,10397,"1053",,
7,"OH",10397,10792,"1552",,
7,"OH",10397,14576,"1100",,
7,"OH",14576,11193,"1330",,
7,"OH",11193,14576,"1149",,
7,"OH",14576,10397,"1350",,
7,"OH",10397,14576,"1355",,
7,"OH",14576,11193,"1630",,
7,"OH",11193,14576,"1529",,
7,"OH",14576,10397,"1720",,
7,"OH",11193,14576,"1955",,
7,"OH",10397,14576,"2025",,
7,"OH",10397,14576,"2150",,
7,"OH",10994,12953,"0550",,
7,"OH",10994,12953,"1025",,
7,"OH",12953,10994,"0835",,
7,"OH",12953,10994,"1010",,
7,"OH",12953,10994,"1330",,
7,"OH",10994,12953,"1705",,
7,"OH",12953,10994,"1755",,
7,"OH",11193,15096,"1622",,
7,"OH",10693,12953,"0615",,
7,"OH",12953,10693,"1018",,
7,"OH",10693,12478,"1305",,
7,"OH",10693,12953,"1415",,
7,"OH",12478,10693,"1745",,
7,"OH",12953,10693,"1945",,
7,"OH",12451,12953,"0630",,
7,"OH",12451,12953,"0840",,
7,"OH",12478,12451,"0645",,
7,"OH",12953,12451,"0933",,
7,"OH",12953,12451,"1110",,
7,"OH",12451,12478,"1425",,
7,"OH",12451,12953,"1630",,
7,"OH",12953,12451,"1525",,
7,"OH",12451,12953,"1855",,
7,"OH",12451,12478,"2100",,
7,"OH",12478,12451,"1740",,
7,"OH",12953,12451,"1946",,
7,"OH",10397,10792,"1900",,
7,"OH",13930,12478,"1315",,
7,"OH",12478,13930,"1755",0.00,
7,"OH",14492,12953,"0637",,
7,"OH",14492,12953,"0820",,
7,"OH",14492,12953,"1040",,
7,"OH",12953,14492,"0900",,
7,"OH",12953,14492,"1530",,
7,"OH",14492,12953,"1737",,
7,"OH",12953,14492,"1748",,
7,"OH",12953,15412,"2135",,
7,"OH",14321,12953,"0551",,
7,"OH",12953,14321,"0745",,
7,"OH",12953,11995,"1440",,
7,"OH",14321,12953,"1240",,
7,"OH",12953,14321,"1147",,
7,"OH",12953,14685,"2140",,
7,"OH",14321,12953,"1930",,
7,"OH",12953,14321,"2150",,
7,"OH",11995,12953,"0730",,
7,"OH",11995,12953,"1250",,
7,"OH",12953,11995,"0900",,
7,"OH",12953,11995,"1820",,
7,"OH",14685,12953,"0555",,
7,"OH",12953,14685,"0800",,
7,"OH",14685,12953,"1155",,
7,"OH",12953,14685,"1455",,
7,"OH",14685,12953,"1855",,
7,"OH",12953,13577,"0759",,
7,"OH",13577,12953,"1018",,
7,"OH",12953,13577,"1255",,
7,"OH",13577,12953,"1510",,
7,"OH",15016,12478,"1305",,
7,"OH",12478,15016,"1715",,
7,"OH",10577,11193,"0550",,
7,"OH",10577,11193,"1300",,
7,"OH",11193,10577,"1109",,
7,"OH",10577,11193,"1715",,
7,"OH",11193,10577,"1529",,
7,"OH",11193,10577,"2308",,
7,"OH",11193,10792,"2302",,
7,"OH",12953,14492,"2038",,
7,"OH",12197,11193,"0545",,
7,"OH",12197,10397,"0555",,
7,"OH",12197,10397,"",,
7,"OH",10397,12197,"",,
7,"OH",11193,12197,"0919",,
7,"OH",12197,11193,"1145",,
7,"OH",10397,12197,"1155",,
7,"OH",12197,10397,"1435",,
7,"OH",11193,12197,"1434",,
7,"OH",12197,11193,"1649",,
7,"OH",10397,12197,"1755",,
7,"OH",11193,12197,"1924",,
7,"OH",12478,10397,"0600",,
7,"OH",12478,10397,"0731",,
7,"OH",10397,12478,"1913",,
7,"OH",12391,11193,"0600",,
7,"OH",12391,10397,"0625",,
7,"OH",10397,12391,"0940",,
7,"OH",12391,10397,"1220",,
7,"OH",11193,12391,"1055",,
7,"OH",12391,11193,"1325",,
7,"OH",11193,12391,"1444",,
7,"OH",12391,11193,"1720",,
7,"OH",10397,12391,"1530",,
7,"OH",12391,10397,"1825",0.00,
7,"OH",11193,12391,"1954",,
7,"OH",10397,12391,"2140",,
7,"OH",12945,12953,"0730",,
7,"OH",12953,12945,"2045",,
7,"OH",15412,12953,"0553",,
7,"OH",10821,12478,"1455",,
7,"OH",12478,10821,"1735",,
7,"OH",10397,14576,"0941",,
7,"OH",14576,10397,"1217",,
7,"RU",12953,11042,"0655",,
7,"RU",11042,12953,"2021",,
7,"RU",15096,11042,"1031",,
7,"RU",15096,11042,"1039",,
7,"RU",11618,10792,"1323",,
7,"RU",10792,11618,"0625",,
7,"RU",10792,11618,"1648",,
7,"RU",12953,11042,"0651",,
7,"RU",11042,12197,"1837",,
7,"RU",11618,15096,"2047",0.00,
7,"RU",11042,12953,"2019",,
7,"RU",10792,11042,"1048",,
7,"RU",12478,11042,"1745",,
7,"RU",11042,12953,"1656",,
7,"RU",12953,11042,"1000",,
7,"RU",11618,10792,"1327",,
7,"RU",10257,11618,"0658",,
7,"RU",12197,11618,"1325",,
7,"RU",11042,12953,"2024",,
7,"RU",10792,11618,"1751",,
7,"RU",11042,14576,"1851",,
7,"RU",11618,10257,"2045",,
7,"RU",11618,15096,"1659",,
7,"RU",11042,14576,"1516",,
7,"RU",15096,11618,"1240",,
7,"RU",11042,14576,"1523",0.00,
7,"RU",11618,10792,"0754",,
7,"RU",11618,10257,"1310",,
7,"RU",14576,11618,"1749",,
7,"RU",12197,11042,"1345",,
7,"RU",10792,11618,"1649",,
7,"RU",11042,10257,"1513",,
7,"RU",11042,10792,"1512",,
7,"RU",10257,11618,"0701",,
7,"RU",11042,15096,"1844",,
7,"RU",14576,11618,"1245",,
7,"RU",15096,11042,"1825",,
7,"RU",12953,11042,"0656",,
7,"RU",15096,11042,"1820",,
7,"RU",10792,11042,"1047",,
7,"RU",11618,10257,"1631",,
7,"RU",14576,11042,"1822",,
7,"RU",15096,11042,"1450",,
7,"RU",11618,14576,"1639",,
7,"RU",11618,14576,"2049",,
7,"RU",15096,11042,"1036",,
7,"RU",14576,11618,"1729",0.00,
7,"RU",11042,12478,"1544",,
7,"RU",11618,12197,"1244",,
7,"RU",12478,11042,"1749",0.00,
7,"RU",12197,11042,"1354",,
7,"RU",10792,11042,"1047",,
7,"RU",10257,11618,"0655",,
7,"RU",11618,15096,"1330",,
7,"RU",10257,11618,"1657",,
7,"RU",11618,14576,"1309",,
7,"RU",12953,11042,"1415",,
7,"RU",11042,12478,"1512",,
7,"RU",11042,15096,"1901",0.00,
7,"RU",11618,10257,"2045",,
7,"RU",10257,11042,"1430",,
7,"RU",11042,12391,"1522",,
7,"RU",12391,11042,"0940",,
7,"RU",14576,11618,"1654",,
7,"RU",11618,15096,"1637",,
7,"RU",12953,11042,"1928",,
7,"RU",11618,10792,"0747",,
7,"RU",11042,12391,"1522",,
7,"RU",11618,10792,"0747",,
7,"RU",10257,11618,"1702",,
7,"RU",14576,11618,"1242",,
7,"RU",10792,11618,"1745",0.00,
7,"RU",11618,10792,"2023",,
7,"RU",14576,11618,"1000",,
7,"RU",10257,11618,"1304",,
7,"RU",10257,11618,"1302",,
7,"RU",10792,11618,"1224",,
7,"RU",11042,12391,"1518",,
7,"RU",11042,12953,"1655",,
7,"RU",11042,12953,"1655",,
7,"RU",11618,14576,"1633",0.00,
7,"RU",15096,11618,"0951",,
7,"RU",12197,11042,"1756",0.00,
7,"RU",11618,10792,"2044",0.00,
7,"RU",10257,11042,"1433",,
7,"RU",12953,11042,"1559",,
7,"RU",15096,11618,"1647",,
7,"RU",11618,10792,"1635",,
7,"RU",10792,11042,"1820",,
7,"RU",10257,11618,"0653",,
7,"RU",11618,10792,"1347",0.00,
7,"RU",15096,11618,"0955",,
7,"RU",11618,15096,"1323",,
7,"RU",11042,12953,"0918",,
7,"RU",11618,10257,"1310",,
7,"RU",11618,12197,"1246",,
7,"RU",10257,11042,"1434",,
7,"RU",11042,15096,"1514",,
7,"RU",11042,10257,"1519",,
7,"RU",12478,11042,"1747",,
7,"RU",14576,11618,"1753",,
7,"RU",11042,12953,"1702",,
7,"RU",14576,11042,"1836",,
7,"RU",11618,10257,"1315",,
7,"RU",15096,11042,"1450",,
7,"RU",11618,10792,"1325",,
7,"RU",11042,15096,"1850",,
7,"RU",11042,15096,"1527",0.00,
7,"RU",10792,11042,"1509",,
7,"RU",15096,11618,"1706",,
7,"RU",12197,11042,"1748",,
7,"RU",10792,11618,"0625",,
7,"RU",10257,11618,"1658",,
7,"RU",10792,11618,"1240",,
7,"RU",12478,11042,"1746",,
7,"RU",11042,15096,"1510",,
7,"RU",10792,11618,"0625",,
7,"RU",15096,11042,"1820",,
7,"RU",15096,11618,"0953",,
7,"RU",11618,10792,"1549",,
7,"RU",12197,11042,"1758",,
7,"RU",15096,11042,"1450",,
7,"RU",10792,11042,"1825",,
7,"RU",11618,10792,"0748",,
7,"RU",10257,11042,"1802",,
7,"RU",11042,12197,"1839",,
7,"RU",10257,11618,"1309",,
7,"RU",11618,10792,"1325",,
7,"RU",11618,15096,"1332",,
7,"RU",11042,10257,"1514",,
7,"RU",12197,11042,"1350",,
7,"RU",14576,11618,"0952",,
7,"RU",11618,14576,"1604",,
7,"RU",14576,11618,"1655",,
7,"RU",15096,11042,"1821",,
7,"RU",11618,10792,"2025",,
7,"RU",12391,11042,"1741",,
7,"RU",12953,11042,"1552",,
7,"RU",11618,10792,"2026",,
7,"RU",11042,12391,"1843",,
7,"RU",11618,10257,"2043",,
7,"RU",11618,14576,"1641",,
7,"RU",10792,11618,"0945",,
7,"RU",11042,15096,"1843",,
7,"RU",14576,11618,"1708",,
7,"RU",11042,15096,"1513",,
7,"RU",11042,12478,"1530",0.00,
7,"RU",11042,10257,"1840",,
7,"RU",11618,15096,"1631",,
7,"RU",11618,15096,"2111",0.00,
7,"RU",12953,11042,"0651",,
7,"RU",14576,11618,"1802",0.00,
7,"RU",14576,11618,"1820",0.00,
7,"RU",11618,15096,"2037",,
7,"RU",11042,12197,"1553",,
7,"RU",11042,12197,"1838",,
7,"RU",12953,11042,"1555",,
7,"RU",11042,12953,"2024",,
7,"RU",12391,11042,"1733",,
7,"RU",12953,11042,"1522",0.00,
7,"RU",12953,11042,"0956",,
7,"RU",10792,11618,"0948",,
7,"RU",11042,12478,"1510",,
7,"RU",15096,11618,"1242",0.00,
7,"RU",11042,12953,"1254",,
7,"RU",11042,12953,"1255",,
7,"RU",11042,12953,"0914",,
7,"RU",11042,10257,"1842",,
7,"RU",11042,12953,"2024",,
7,"RU",11618,10257,"1812",0.00,
7,"RU",12478,11042,"1742",,
7,"RU",12391,11042,"0943",,
7,"RU",11042,15096,"1847",,
7,"RU",11618,10257,"1310",,
7,"RU",11042,14576,"1855",,
7,"RU",12953,11042,"0650",,
7,"RU",11618,15096,"1330",,
7,"RU",10792,11042,"1500",,
7,"RU",14576,11618,"1145",,
7,"RU",12391,11042,"1740",,
7,"RU",14576,11042,"1832",,
7,"RU",12953,11042,"1927",,
7,"RU",12953,11042,"1414",,
7,"RU",10257,11618,"0658",,
7,"RU",11618,14576,"1308",,
7,"RU",11618,15096,"1650",,
7,"RU",11042,12197,"1559",,
7,"RU",14576,11042,"1834",,
7,"RU",14576,11618,"0956",,
7,"RU",15096,11618,"1236",,
7,"RU",11618,14576,"1605",,
7,"RU",10257,11042,"1804",,
7,"RU",11042,10257,"1853",,
